Area,Month,ID,Name,Type,Period_1_20,Period_21_30
"BANDUNG","SEP","3213202403","GT WAHIDIN","IDLE","SUBMITTED","NONE"
"BANDUNG","SEP","3213202503","GEDUNG KOSONG WITEL BANDUNG","IDLE","SUBMITTED","NONE"
"BANDUNG","SEP","3213204703","GT BENGAWAN 81","OFFICE","OPEN","NONE"
"BANDUNG","SEP","3213205201","STO / PLASA GEGER KALONG","OFFICE","SUBMITTED","NONE"
"BANDUNG","SEP","3213205231","GEDUNG KOSONG STO GEGERKALONG","IDLE","SUBMITTED","NONE"
"BANDUNG","SEP","3223200101","WITEL BANDUNG BARAT","OFFICE","SUBMITTED","NONE"
"BANDUNG","SEP","3223200103","GEDUNG KOSONG WITEL BANDUNG BARAT","IDLE","SUBMITTED","NONE"
"BANDUNG","SEP","3223200201","EKS CATEL PANGALENGAN","OFFICE","SUBMITTED","NONE"
"BANDUNG","SEP","3223200301","PLASA / EKS CATEL PADALARANG","OFFICE","SUBMITTED","NONE"
"BANDUNG","SEP","3223200302","GEDUNG KOSONG PADALARANG","IDLE","SUBMITTED","NONE"
"BANDUNG","SEP","3223200601","PLASA BAROS","OFFICE","SUBMITTED","NONE"
"BANDUNG","SEP","3223200801","PLASA / STO BANJARAN","OFFICE","SUBMITTED","NONE"
"BANDUNG","SEP","3223200901","STO BATUJAJAR","OFFICE","SUBMITTED","NONE"
"BANDUNG","SEP","3223200902","GEDUNG KOSONG BATUJAJAR","IDLE","SUBMITTED","NONE"
"BANDUNG","SEP","3223201001","STO CICALENGKA","OFFICE","SUBMITTED","NONE"
"BANDUNG","SEP","3223201002","GEDUNG KOSONG CICALENGKA","IDLE","SUBMITTED","NONE"
"BANDUNG","SEP","3223201101","STO CIHALIWUNG","OFFICE","SUBMITTED","NONE"
"BANDUNG","SEP","3223201102","GEDUNG KOSONG CIHALIWUNG","IDLE","SUBMITTED","NONE"
"BANDUNG","SEP","3223201201","STO CIKALONG WETAN","OFFICE","SUBMITTED","NONE"
"BANDUNG","SEP","3223201301","STO CILILIN","OFFICE","SUBMITTED","NONE"
"BANDUNG","SEP","3223201302","GEDUNG KOSONG CILILIN","IDLE","SUBMITTED","NONE"
"BANDUNG","SEP","3223201401","STO CIMAHI","OFFICE","SUBMITTED","NONE"
"BANDUNG","SEP","3223201402","GEDUNG KOSONG STO CIMAHI","IDLE","OPEN","NONE"
"BANDUNG","SEP","3223201501","STO CIPATAT","OFFICE","OPEN","NONE"
"BANDUNG","SEP","3223201601","STO CISARUA","OFFICE","OPEN","NONE"
"BANDUNG","SEP","3223201701","STO CIWIDEY","OFFICE","SUBMITTED","NONE"
"BANDUNG","SEP","3223201703","GEDUNG KOSONG CIWIDEY","IDLE","SUBMITTED","NONE"
"BANDUNG","SEP","3223201801","STO GUNUNG HALU","OFFICE","OPEN","NONE"
"BANDUNG","SEP","3223201901","STO LEMBANG","OFFICE","SUBMITTED","NONE"
"BANDUNG","SEP","3223202001","STO MAJALAYA","OFFICE","SUBMITTED","NONE"
"BANDUNG","SEP","3223202002","GEDUNG KOSONG MAJALAYA","IDLE","SUBMITTED","NONE"
"BANDUNG","SEP","3223202101","STO NANJUNG","OFFICE","SUBMITTED","NONE"
"BANDUNG","SEP","3223202201","PLASA / STO RANCAEKEK","OFFICE","SUBMITTED","NONE"
"BANDUNG","SEP","3223202202","GEDUNG KOSONG RANCAEKEK","IDLE","SUBMITTED","NONE"
"BANDUNG","SEP","3223202301","PLASA / STO SOREANG","OFFICE","SUBMITTED","NONE"
"BANDUNG","SEP","3223202303","GEDUNG KOSONG SOREANG","IDLE","OPEN","NONE"
"BANDUNG","SEP","3223202801","MESS PALAPA SOREANG","OFFICE","SUBMITTED","NONE"
"BANDUNG","SEP","3223202803","GEDUNG KOSONG PALAPA SOREANG","IDLE","SUBMITTED","NONE"
"BANDUNG","SEP","3213205201A","STO / PLASA GEGER KALONG","IDLE","SUBMITTED","NONE"
"BANDUNG","SEP","3223200301A","PLASA / EKS CATEL PADALARANG","IDLE","SUBMITTED","NONE"
"BANDUNG","SEP","3213200203","KANTOR CICADAS","OFFICE","OPEN","NONE"
"BANDUNG","SEP","3213200204","STO CICADAS","POP ETC","OPEN","NONE"
"BANDUNG","SEP","3213200301","DIVA KEBON WARU","OFFICE","OPEN","NONE"
"BANDUNG","SEP","3213200401B","GMP BANDUNG","OFFICE","SUBMITTED","NONE"
"BANDUNG","SEP","3213200401C","GMP BANDUNG","POP ETC","SUBMITTED","NONE"
"BANDUNG","SEP","3213201901","TELKOM ACI GD. B","OFFICE","SUBMITTED","NONE"
"BANDUNG","SEP","3213202001","TELKOM ACI GD. A","OFFICE","SUBMITTED","NONE"
"BANDUNG","SEP","3213203702","GT SEKAR","OFFICE","OPEN","NONE"
"BANDUNG","SEP","3213200401A","GMP BANDUNG","OFFICE","SUBMITTED","NONE"
"BANDUNG","SEP","3213200901","RUMDIN WASTUKENCANA","OFFICE","OPEN","NONE"
"BANDUNG","SEP","3213202501","PLASA / WITEL BANDUNG / STO LEMBONG","OFFICE","SUBMITTED","NONE"
"BANDUNG","SEP","3213200401","GMP BANDUNG","OFFICE","SUBMITTED","NONE"
"BANDUNG","JUL","3213202201","GUDANG TELKOM CISANGGARUNG","GUDANG","APPROVED","NOT APPROVED"
"BANDUNG","JUL","3213202202","TELKOM CISANGGARUNG","UTILITY","APPROVED","NOT APPROVED"
"BANDUNG","JUL","3213202302","GUDANG DHARMA WANITA","GUDANG","APPROVED","NOT APPROVED"
"BANDUNG","JUL","3213202504","WITEL BANDUNG","UTILITY","APPROVED","NOT APPROVED"
"BANDUNG","JUL","3213203703","GUDANG GT SEKAR","GUDANG","APPROVED","NOT APPROVED"
"BANDUNG","JUL","3213204704","GT BENGAWAN 81","GUDANG","APPROVED","NOT APPROVED"
"BANDUNG","JUL","3213205229","GUDANG GEDUNG AULA","GUDANG","APPROVED","NOT APPROVED"
"BANDUNG","JUL","3223200202","EKS CATEL PANGALENGAN","UTILITY","APPROVED","NOT APPROVED"
"BANDUNG","JUL","3213200102","PLASA SUPRATMAN","OFFICE","APPROVED","NOT APPROVED"
"BANDUNG","JUL","3213200104","GEDUNG KOSONG PLASA SUPRATMAN","IDLE","APPROVED","NOT APPROVED"
"BANDUNG","JUL","3213200202","ARNET AHMAD YANI","OFFICE","APPROVED","NOT APPROVED"
"BANDUNG","JUL","3213200701","PLASA SUMEDANG","OFFICE","APPROVED","NOT APPROVED"
"BANDUNG","JUL","3213200703","GEDUNG KOSONG PLASA SUMEDANG","IDLE","APPROVED","NOT APPROVED"
"BANDUNG","JUL","3213201001","PLASA / STO CIJAURA","OFFICE","APPROVED","NOT APPROVED"
"BANDUNG","JUL","3213201002","GEDUNG KOSONG CIJAURA","IDLE","APPROVED","NOT APPROVED"
"BANDUNG","JUL","3213201101","STO HEGARMANAH","OFFICE","APPROVED","NOT APPROVED"
"BANDUNG","JUL","3213201201","PLASA / STO KOPO","OFFICE","APPROVED","NOT APPROVED"
"BANDUNG","JUL","3213201202","GEDUNG KOSONG KOPO","IDLE","APPROVED","NOT APPROVED"
"BANDUNG","JUL","3213201401","STO SUMEDANG","OFFICE","APPROVED","NOT APPROVED"
"BANDUNG","JUL","3213201501","STO TANJUNGSARI","OFFICE","APPROVED","NOT APPROVED"
"BANDUNG","JUL","3213201601","STO TEGALEGA","OFFICE","APPROVED","NOT APPROVED"
"BANDUNG","JUL","3213201602","GEDUNG KOSONG TEGALEGA","IDLE","APPROVED","NOT APPROVED"
"BANDUNG","JUL","3213201701","STO TURANGGA","OFFICE","APPROVED","NOT APPROVED"
"BANDUNG","JUL","3213201802","PLASA UJUNG BERUNG","OFFICE","APPROVED","NOT APPROVED"
"BANDUNG","JUL","3213201804","GEDUNG KOSONGSTO UJUNG BERUNG","IDLE","APPROVED","NOT APPROVED"
"BANDUNG","JUL","3213202301","TELKOM DHARMA WANITA","OFFICE","APPROVED","NOT APPROVED"
"BANDUNG","JUL","3213204703","GT BENGAWAN 81","OFFICE","APPROVED","NOT APPROVED"
"BANDUNG","JUL","3213205201","STO / PLASA GEGER KALONG","OFFICE","APPROVED","NOT APPROVED"
"BANDUNG","JUL","3213205231","GEDUNG KOSONG STO GEGERKALONG","IDLE","APPROVED","NOT APPROVED"
"BANDUNG","JUL","3223200201","EKS CATEL PANGALENGAN","OFFICE","APPROVED","NOT APPROVED"
